Cell_Name,Site ID,Node_Id,Cell_Id,Technology,Technology_Description,Band,Global_Cellid
Elapatha-RA0110-P_2B,RA0110,25251,7,4G,LTE FDD,FDD2100,6464263
Kuruwita_Town-RA0026-P_1C,RA0026,25274,7,4G,LTE FDD,FDD2100,6470151
Thorawelakanda-RA0269-P_A,RA0269,24843,7,4G,LTE FDD,FDD2100,6359815
Labuwella-KE0144-P_1A,KE0144,23274,7,4G,LTE FDD,FDD2100,5958151
Mandadeniya-RA0156-P_A,RA0156,22484,7,4G,LTE FDD,FDD2100,5755911
Kahangama-RA0108-P_1B,RA0108,22462,7,4G,LTE FDD,FDD2100,5750279
Bandaranayaka_Mw-RA0145-P_A,RA0145,24762,7,4G,LTE FDD,FDD2100,6339079
Ellawala_South-RA0202-P_4B,RA0202,23846,7,4G,LTE FDD,FDD2100,6104583
Niriella-RA0160-P_B,RA0160,22487,7,4G,LTE FDD,FDD2100,5756679
Lellopitiya-RA0094-P_A,RA0094,21416,7,4G,LTE FDD,FDD2100,5482503
Ethoya-RA0201-P_A,RA0201,23379,7,4G,LTE FDD,FDD2100,5985031
Kandangoda-RA0084-P_2A,RA0084,25055,7,4G,LTE FDD,FDD2100,6414087
Theppanawa-RA0048-P_1A,RA0048,21409,7,4G,LTE FDD,FDD2100,5480711
Pilimathalawa-KA0199-P_1B,KA0199,27125,7,4G,LTE FDD,FDD2100,6944007
Hingula_West-KE0248-P_3A,KE0248,24289,7,4G,LTE FDD,FDD2100,6217991
Rankotdiwela-KE0129-P_1B,KE0129,24534,7,4G,LTE FDD,FDD2100,6280711
Balungala-KA0003-P_1C,KA0003,26902,7,4G,LTE FDD,FDD2100,6886919
Mundagiriya-KA0014-P_1A,KA0014,26859,7,4G,LTE FDD,FDD2100,6875911
Hingula_Reloc-KE0228-P_1C,KE0228,23311,7,4G,LTE FDD,FDD2100,5967623
Yatiwaldeniya-KE0307-P_A,KE0307,26183,7,4G,LTE FDD,FDD2100,6702855
Keppetipola_Valley_Lamp-KE5055-P_B,KE5055,25600,7,4G,LTE FDD,FDD2100,6553607
Rankotdiwela-KE0129-P_1A,KE0129,25025,7,4G,LTE FDD,FDD2100,6406407
Menikdiwela-KA0230-P_A,KA0230,23280,7,4G,LTE FDD,FDD2100,5959687
Peradeniya_Rw-KA0460-P_A,KA0460,25744,7,4G,LTE FDD,FDD2100,6590471
Iriyagama-KA0196-P_1A,KA0196,27904,7,4G,LTE FDD,FDD2100,7143431
Kiribathkumbura-KA0062-P_A,KA0062,25016,7,4G,LTE FDD,FDD2100,6404103
Mawanella_Town_North-KE0251-P_A,KE0251,24923,7,4G,LTE FDD,FDD2100,6380295
Dehideniya-KA0229-P_3C,KA0229,24742,7,4G,LTE FDD,FDD2100,6333959
Gannoruwa-KA0093-P_A,KA0093,25227,7,4G,LTE FDD,FDD2100,6458119
Boralanda-BD0027-P_1B,BD0027,22773,7,4G,LTE FDD,FDD2100,5829895
Heeloya_North_RW_2_Lamp-BD5043-P_A,BD5043,25123,7,4G,LTE FDD,FDD2100,6431495
Diyathalawa_SLMA_Center-BD0185-P_A,BD0185,25493,7,4G,LTE FDD,FDD2100,6526215
Hopton-BD0096-P_A,BD0096,23705,7,4G,LTE FDD,FDD2100,6068487
Diyathalawa_SLMA_Lamp-BD5061-P_A,BD5061,25513,7,4G,LTE FDD,FDD2100,6531335
UVA_Mahawela_Reloc-BD0297-P_A,BD0297,26918,7,4G,LTE FDD,FDD2100,6891015
Haputale_Town_Reloc-BD0307-P_A,BD0307,26692,7,4G,LTE FDD,FDD2100,6833159
Passara_Town_Lamp-BD5002-P_A,BD5002,24168,7,4G,LTE FDD,FDD2100,6187015
Diyathalawa_West_Lamp-BD5006-P_A,BD5006,24985,7,4G,LTE FDD,FDD2100,6396167
Diyathalawa_East-BD0055-P_1C,BD0055,21072,7,4G,LTE FDD,FDD2100,5394439
Hopton-BD0096-P_4C,BD0096,26291,7,4G,LTE FDD,FDD2100,6730503
Maligatenna_North-BD0164-P_A,BD0164,27175,7,4G,LTE FDD,FDD2100,6956807
Glananore_Lamp-BD5011-P_A,BD5011,26210,7,4G,LTE FDD,FDD2100,6709767
Ranugalla-MO0055-P_A,MO0055,21849,7,4G,LTE FDD,FDD2100,5593351
Raigama-KL0261-P_1A,KL0261,26003,7,4G,LTE FDD,FDD2100,6656775
Panadura_North-KL0012-P_1B,KL0012,23985,7,4G,LTE FDD,FDD2100,6140167
Pinwatta-KL0058-P_3B,KL0058,24523,7,4G,LTE FDD,FDD2100,6277895
Bandaragama_Aluthgama-KL0239-P_A,KL0239,23875,7,4G,LTE FDD,FDD2100,6112007
Kuruppumulla-KL0118-P_1B,KL0118,25035,7,4G,LTE FDD,FDD2100,6408967
Alubomulla-KL0017-P_3A,KL0017,25029,7,4G,LTE FDD,FDD2100,6407431
Pinwatta-KL0058-P_3C,KL0058,21003,7,4G,LTE FDD,FDD2100,5376775
Bolgoda-KL0391-P_A,KL0391,26424,7,4G,LTE FDD,FDD2100,6764551
Panadura_North-KL0012-P_3C,KL0012,20369,7,4G,LTE FDD,FDD2100,5214471
Panadura_Wekada-KL0064-P_3A,KL0064,26335,7,4G,LTE FDD,FDD2100,6741767
Gammanpila-KL0133-P_4B,KL0133,21344,7,4G,LTE FDD,FDD2100,5464071
Pallimulla_South_Lamp-CM5073-P_A,CM5073,24846,7,4G,LTE FDD,FDD2100,6360583
Gorakapola-KL0109-P_1A,KL0109,26131,7,4G,LTE FDD,FDD2100,6689543
Uggala-CM1240-P_A,CM1240,23852,7,4G,LTE FDD,FDD2100,6106119
Habarakada_East-CM2236-P_B,CM2236,25467,7,4G,LTE FDD,FDD2100,6519559
Arukwatta-CM0498-P_4A,CM0498,24998,7,4G,LTE FDD,FDD2100,6399495
Ambulgama-CM0368-P_A,CM0368,21225,7,4G,LTE FDD,FDD2100,5433607
Meegoda_Jn_Lamp-CM5396-P_C,CM5396,25864,7,4G,LTE FDD,FDD2100,6621191
Uggala_Railway_Lamp-CM5385-P_C,CM5385,25481,7,4G,LTE FDD,FDD2100,6523143
Panagoda-CM0362-P_2C,CM0362,24522,7,4G,LTE FDD,FDD2100,6277639
Padukka-CM0083-P_1D,CM0083,24521,7,4G,LTE FDD,FDD2100,6277383
Panagoda-CM0362-P_4A,CM0362,20888,7,4G,LTE FDD,FDD2100,5347335
Padukka_Town-CM0356-P_A,CM0356,22867,7,4G,LTE FDD,FDD2100,5853959
Panagoda_East-CM0509-P_1B,CM0509,25001,7,4G,LTE FDD,FDD2100,6400263
Niripola-CM1271-P_1A,CM1271,25199,7,4G,LTE FDD,FDD2100,6450951
Maha_Uragaha-GA0063-P_A,GA0063,25497,7,4G,LTE FDD,FDD2100,6527239
Gonagala-GA0153-P_1A,GA0153,23383,7,4G,LTE FDD,FDD2100,5986055
Haburugala-GA0071-P_2C,GA0071,22792,7,4G,LTE FDD,FDD2100,5834759
Darga_Town-KL0128-P_3C,KL0128,25036,7,4G,LTE FDD,FDD2100,6409223
Ranthotuwila-GA0201-P_A,GA0201,21259,7,4G,LTE FDD,FDD2100,5442311
Ranthotuwila-GA0201-P_2B,GA0201,25244,7,4G,LTE FDD,FDD2100,6462471
Bentotat_Suntel-GA0180-P_A,GA0180,27846,7,4G,LTE FDD,FDD2100,7128583
Ahungalla-GA0001-P_1A,GA0001,20897,7,4G,LTE FDD,FDD2100,5349639
Igalathalawa-GA0104-P_A,GA0104,27186,7,4G,LTE FDD,FDD2100,6959623
Kaluwamodara-KL0110-P_2A,KL0110,25915,7,4G,LTE FDD,FDD2100,6634247
Dharga_Town_East-KL0323-P_2C,KL0323,26871,7,4G,LTE FDD,FDD2100,6878983
Ahungalla-GA0001-P_3C,GA0001,25907,7,4G,LTE FDD,FDD2100,6632199
Rambuka_West_Lamp-RA5062-P_A,RA5062,27998,7,4G,LTE FDD,FDD2100,7167495
Dediyagala_Lamp-MR5048-P_A,MR5048,27978,7,4G,LTE FDD,FDD2100,7162375
Udugama_South-GA0158-P_C,GA0158,23723,7,4G,LTE FDD,FDD2100,6073095
Udugama-GA0032-P_3A,GA0032,25184,7,4G,LTE FDD,FDD2100,6447111
Kamburupitiya_Town-MR0049-P_A,MR0049,22345,7,4G,LTE FDD,FDD2100,5720327
Paragala-MR0186-P_A,MR0186,24078,7,4G,LTE FDD,FDD2100,6163975
Morawaka_South-MR0263-P_A,MR0263,26819,7,4G,LTE FDD,FDD2100,6865671
Udalamatta-GA0116-P_A,GA0116,26636,7,4G,LTE FDD,FDD2100,6818823
Weerapana-MR0063-P_A,MR0063,22354,7,4G,LTE FDD,FDD2100,5722631
Elgiriya-MR0249-P_A,MR0249,26814,7,4G,LTE FDD,FDD2100,6864391
Dampella-MR0035-P_1A,MR0035,25723,7,4G,LTE FDD,FDD2100,6585095
Ketanwila-MR0021-P_1B,MR0021,25043,7,4G,LTE FDD,FDD2100,6411015
Hewaheta-NU0062-P_3C,NU0062,25791,7,4G,LTE FDD,FDD2100,6602503
Udapussellawa-NU0041-P_1A,NU0041,28039,7,4G,LTE FDD,FDD2100,7177991
Kandapola_Town-NU0035-P_A,NU0035,23815,7,4G,LTE FDD,FDD2100,6096647
Beramada-BD0084-P_A,BD0084,23704,7,4G,LTE FDD,FDD2100,6068231
Ragala-NU0022-P_4B,NU0022,25212,7,4G,LTE FDD,FDD2100,6454279
High_Forest-NU0087-P_A,NU0087,23828,7,4G,LTE FDD,FDD2100,6099975
High_Forest_West-NU0257-P_A,NU0257,27233,7,4G,LTE FDD,FDD2100,6971655
Hanguranketha-NU0007-P_3D,NU0007,27863,7,4G,LTE FDD,FDD2100,7132935
Ketawala-BD0053-P_B,BD0053,23252,7,4G,LTE FDD,FDD2100,5952519
Gonakele-NU0258-P_A,NU0258,26825,7,4G,LTE FDD,FDD2100,6867207
Liyanwela_Lamp-NU5095-P_A,NU5095,27996,7,4G,LTE FDD,FDD2100,7166983
Rideepana-BD0059-P_3B,BD0059,25388,7,4G,LTE FDD,FDD2100,6499335
Weligalla-KA0040-P_1A,KA0040,26328,7,4G,LTE FDD,FDD2100,6739975
Thelihunna-KA0293-P_3A,KA0293,26127,7,4G,LTE FDD,FDD2100,6688519
Balathgamuwa_GS_KEG_28-KE0357-P_A,KE0357,27710,7,4G,LTE FDD,FDD2100,7093767
Malwattegama-KA0106-P_1B,KA0106,25964,7,4G,LTE FDD,FDD2100,6646791
Hemmathagama-KE0033-P_B,KE0033,21310,7,4G,LTE FDD,FDD2100,5455367
Daulagala-KA0082-P_1A,KA0082,25315,7,4G,LTE FDD,FDD2100,6480647
Hapugaspitiya-KA0094-P_A,KA0094,23347,7,4G,LTE FDD,FDD2100,5976839
Angunawala_West-KA0609-P_A,KA0609,27193,7,4G,LTE FDD,FDD2100,6961415
Ethgala_East_Lamp-KA5142-P_A,KA5142,26061,7,4G,LTE FDD,FDD2100,6671623
Gelioya-KA0006-P_1D,KA0006,26287,7,4G,LTE FDD,FDD2100,6729479
Ambuluwawa-KA0023-P_1A,KA0023,26002,7,4G,LTE FDD,FDD2100,6656519
Ambewela_South_RW_Lamp-NU5086-P_A,NU5086,26095,7,4G,LTE FDD,FDD2100,6680327
Lindula-NU0018-P_A,NU0018,22828,7,4G,LTE FDD,FDD2100,5843975
Kotagala_1_Rw-NU0231-P_A,NU0231,26211,7,4G,LTE FDD,FDD2100,6710023
Nuwara_Eliya_Town_West-NU0260-P_A,NU0260,27236,7,4G,LTE FDD,FDD2100,6972423
Thalawakele-NU0008-P_A,NU0008,25487,7,4G,LTE FDD,FDD2100,6524679
Nuwara_Eliya_DTL-NU0031-P_2A,NU0031,20137,7,4G,LTE FDD,FDD2100,5155079
Nuwara_Eliya_Town-NU0009-P_C,NU0009,21036,7,4G,LTE FDD,FDD2100,5385223
Watagoda_Reloc-NU0071-P_1C,NU0071,25408,7,4G,LTE FDD,FDD2100,6504455
Shanthipura-NU0048-P_A,NU0048,23366,7,4G,LTE FDD,FDD2100,5981703
Pundaluoya_East-NU0127-P_2B,NU0127,24346,7,4G,LTE FDD,FDD2100,6232583
Meraya-NU0123-P_2C,NU0123,26313,7,4G,LTE FDD,FDD2100,6736135
Homagama_Town-CM0199-P_A,CM0199,20878,7,4G,LTE FDD,FDD2100,5344775
Galawila_West-CM2494-P_A,CM2494,26711,7,4G,LTE FDD,FDD2100,6838023
Malapalla-CM1111-P_1A,CM1111,24519,7,4G,LTE FDD,FDD2100,6276871
Prasannapura-CM1602-P_1A,CM1602,26662,7,4G,LTE FDD,FDD2100,6825479
Mattegoda-CM0064-P_1B,CM0064,26118,7,4G,LTE FDD,FDD2100,6686215
Pitipana_NSBM-CM1803-P_B,CM1803,23896,7,4G,LTE FDD,FDD2100,6117383
Pahala_Padukka-CM0497-P_1A,CM0497,22868,7,4G,LTE FDD,FDD2100,5854215
Diyagama_South-CM0390-P_1A,CM0390,20889,7,4G,LTE FDD,FDD2100,5347591
Dampe_South-CM1599-P_A,CM1599,25633,7,4G,LTE FDD,FDD2100,6562055
Malapalla_East-CM1666-P_A,CM1666,24553,7,4G,LTE FDD,FDD2100,6285575
Kiriwaththuduwa-CM0208-P_3B,CM0208,24775,7,4G,LTE FDD,FDD2100,6342407
Pelpola-KL0039-P_A,KL0039,21093,7,4G,LTE FDD,FDD2100,5399815
Wellatha-KL0107-P_A,KL0107,23229,7,4G,LTE FDD,FDD2100,5946631
Horawala-KL0047-P_3C,KL0047,25089,7,4G,LTE FDD,FDD2100,6422791
Keselhenawa-KL0103-P_2A,KL0103,25349,7,4G,LTE FDD,FDD2100,6489351
Thebuwana-KL0091-P_3C,KL0091,23195,7,4G,LTE FDD,FDD2100,5937927
Mathugama-KL0010-P_1B,KL0010,20987,7,4G,LTE FDD,FDD2100,5372679
Gamagoda-KL0102-P_1A,KL0102,21337,7,4G,LTE FDD,FDD2100,5462279
Alubogahawatta-KL0258-P_B,KL0258,25267,7,4G,LTE FDD,FDD2100,6468359
Nauttuduwa-KL0200-P_1C,KL0200,21349,7,4G,LTE FDD,FDD2100,5465351
Yatadolawatte-KL0085-P_B,KL0085,23294,7,4G,LTE FDD,FDD2100,5963271
Neboda-KL0194-P_3A,KL0194,25960,7,4G,LTE FDD,FDD2100,6645767
Lunugala_Town-BD0308-P_A,BD0308,27174,7,4G,LTE FDD,FDD2100,6956551
Loonuwatta-BD0056-P_1A,BD0056,26893,7,4G,LTE FDD,FDD2100,6884615
Badulla-BD0001-P_2A,BD0001,20304,7,4G,LTE FDD,FDD2100,5197831
Hakgala-BD0029-P_1A,BD0029,26672,7,4G,LTE FDD,FDD2100,6828039
Udawela-BD0061-P_3C,BD0061,24993,7,4G,LTE FDD,FDD2100,6398215
Ketawala_South-BD0239-P_A,BD0239,26687,7,4G,LTE FDD,FDD2100,6831879
Mirahawatta-BD0042-P_A,BD0042,22847,7,4G,LTE FDD,FDD2100,5848839
Janathapura-BD0230-P_A,BD0230,251501,7,4G,LTE FDD,FDD2100,64384263
Nilathugoda-BD0305-P_A,BD0305,27172,7,4G,LTE FDD,FDD2100,6956039
Haliela-BD0023-P_3A,BD0023,25231,7,4G,LTE FDD,FDD2100,6459143
Dehiwinna-BD0088-P_A,BD0088,27171,7,4G,LTE FDD,FDD2100,6955783
Nonagama-HA0019-P_A,HA0019,22246,7,4G,LTE FDD,FDD2100,5694983
Tissamaharama-HA0005-P_A,HA0005,21104,7,4G,LTE FDD,FDD2100,5402631
Buruthakanda-HA0048-P_A,HA0048,22271,7,4G,LTE FDD,FDD2100,5701383
Badagiriya-HA0047-P_A,HA0047,22270,7,4G,LTE FDD,FDD2100,5701127
Zuchi_Gammanaya_Lamp-HA5036-P_A,HA5036,27993,7,4G,LTE FDD,FDD2100,7166215
Malpettawa-HA0212-P_A,HA0212,25072,7,4G,LTE FDD,FDD2100,6418439
Siyambalagoda-HA0015-P_1B,HA0015,26148,7,4G,LTE FDD,FDD2100,6693895
Lunugamwehera_South-HA0185-P_A,HA0185,24077,7,4G,LTE FDD,FDD2100,6163719
Tissamaharamaya_South-HA0181-P_A,HA0181,23964,7,4G,LTE FDD,FDD2100,6134791
Hambantota_Town-HA0055-P_A,HA0055,23142,7,4G,LTE FDD,FDD2100,5924359
Bundala-HA0016-P_A,HA0016,23150,7,4G,LTE FDD,FDD2100,5926407
Paranakade-KL0063-P_1C,KL0063,21005,7,4G,LTE FDD,FDD2100,5377287
Beruwala_Maradana-KL0291-P_A,KL0291,24292,7,4G,LTE FDD,FDD2100,6218759
Munghena-KL0105-P_1A,KL0105,26149,7,4G,LTE FDD,FDD2100,6694151
Maggona-KL0084-P_2C,KL0084,21088,7,4G,LTE FDD,FDD2100,5398535
Beruwala_Town-KL0061-P_1A,KL0061,21004,7,4G,LTE FDD,FDD2100,5377031
Indiriligoda_Lamp-KL5014-P_A,KL5014,24940,7,4G,LTE FDD,FDD2100,6384647
Welipenna-KL0030-P_2C,KL0030,21322,7,4G,LTE FDD,FDD2100,5458439
China_Fort-KL2000-P_A,KL2000,26436,7,4G,LTE FDD,FDD2100,6767623
Beruwala_West-KL0150-P_2B,KL0150,24733,7,4G,LTE FDD,FDD2100,6331655
Maggona_Railway_Lamp-KL5017-P_A,KL5017,25272,7,4G,LTE FDD,FDD2100,6469639
Aluthgama_Meegama-KL0095-P_2A,KL0095,21336,7,4G,LTE FDD,FDD2100,5462023
Alawathugoda_Town-KA0318-P_A,KA0318,24283,7,4G,LTE FDD,FDD2100,6216455
Bokkawala-KA0140-P_A,KA0140,23340,7,4G,LTE FDD,FDD2100,5975047
Matale_West-MT0040-P_1A,MT0040,27166,7,4G,LTE FDD,FDD2100,6954503
Ukuwela-MT0010-P_1A,MT0010,26863,7,4G,LTE FDD,FDD2100,6876935
Matale_Town-MT0030-P_2B,MT0030,21030,7,4G,LTE FDD,FDD2100,5383687
Uruwala-KA0146-P_A,KA0146,23736,7,4G,LTE FDD,FDD2100,6076423
Morahela-MT0175-P_A,MT0175,23871,7,4G,LTE FDD,FDD2100,6110983
Matale_East-MT0054-P_2C,MT0054,27481,7,4G,LTE FDD,FDD2100,7035143
Malgamandeniya_2_Lamp-KA5009-P_A,KA5009,24944,7,4G,LTE FDD,FDD2100,6385671
Pujapitiya-KA0079-P_2B,KA0079,20958,7,4G,LTE FDD,FDD2100,5365255
Katugasthota-KA0012-P_1A,KA0012,25910,7,4G,LTE FDD,FDD2100,6632967
Bokalawela-KA0186-P_3A,KA0186,26907,7,4G,LTE FDD,FDD2100,6888199
Palletalawinna_Rw_2_Lamp-KA5043-P_A,KA5043,26098,7,4G,LTE FDD,FDD2100,6681095
Balagolla-KA0090-P_A,KA0090,23138,7,4G,LTE FDD,FDD2100,5923335
Ampitiya_West-KA0119-P_1A,KA0119,25836,7,4G,LTE FDD,FDD2100,6614023
Ampitiya-KA0002-P_1A,KA0002,27847,7,4G,LTE FDD,FDD2100,7128839
Lewella-KA0118-P_4A,KA0118,20361,7,4G,LTE FDD,FDD2100,5212423
Palletalawinna_Rw_Lamp-KA5042-P_A,KA5042,26097,7,4G,LTE FDD,FDD2100,6680839
Pichchamalwatte_Lamp-KA5147-P_A,KA5147,25528,7,4G,LTE FDD,FDD2100,6535175
Bokalawela-KA0186-P_3C,KA0186,24878,7,4G,LTE FDD,FDD2100,6368775
Enasalwatta-MR0107-P_A,MR0107,26453,7,4G,LTE FDD,FDD2100,6771975
Mawarala-MR0043-P_1A,MR0043,23164,7,4G,LTE FDD,FDD2100,5929991
Beralapanathara-MR0044-P_A,MR0044,22340,7,4G,LTE FDD,FDD2100,5719047
Urubokka-MR0027-P_1B,MR0027,22327,7,4G,LTE FDD,FDD2100,5715719
Deniyaya_Pallegama-MR0120-P_A,MR0120,21373,7,4G,LTE FDD,FDD2100,5471495
Horapawita-MR0147-P_A,MR0147,27850,7,4G,LTE FDD,FDD2100,7129607
Thalapalakanda-MR0188-P_A,MR0188,26812,7,4G,LTE FDD,FDD2100,6863879
Pasgoda-MR0031-P_1A,MR0031,26123,7,4G,LTE FDD,FDD2100,6687495
Kotapola-MR0024-P_1A,MR0024,25085,7,4G,LTE FDD,FDD2100,6421767
Kolawenigama-MR0166-P_A,MR0166,28040,7,4G,LTE FDD,FDD2100,7178247
Ginigathhena-NU0001-P_1A,NU0001,21031,7,4G,LTE FDD,FDD2100,5383943
Gawarawila-NU0263-P_A,NU0263,26832,7,4G,LTE FDD,FDD2100,6868999
Ginigathhena_Town-NU0052-P_A,NU0052,23873,7,4G,LTE FDD,FDD2100,6111495
Kithulgala-KE0079-P_A,KE0079,22821,7,4G,LTE FDD,FDD2100,5842183
Maliboda-KE0113-P_A,KE0113,23760,7,4G,LTE FDD,FDD2100,6082567
Maskeliya_Town-NU0037-P_A,NU0037,23816,7,4G,LTE FDD,FDD2100,6096903
Maskeliya-NU0026-P_2B,NU0026,21037,7,4G,LTE FDD,FDD2100,5385479
Rozella_Reloc-NU0261-P_A,NU0261,26829,7,4G,LTE FDD,FDD2100,6868231
Willows_Upcot-NU0213-P_A,NU0213,26458,7,4G,LTE FDD,FDD2100,6773255
Miyanvita_GS_KEG_24-KE0353-P_A,KE0353,28052,7,4G,LTE FDD,FDD2100,7181319
Diyabubula-KA0135-P_1A,KA0135,22781,7,4G,LTE FDD,FDD2100,5831943
Andaulpatha-BD0020-P_C,BD0020,23309,7,4G,LTE FDD,FDD2100,5967111
Mahiyangana_Town-BD0014-P_3C,BD0014,24735,7,4G,LTE FDD,FDD2100,6332167
Rangala_Town-KA0635-P_A,KA0635,27218,7,4G,LTE FDD,FDD2100,6967815
Mahiyangana_Suntel-BD0114-P_A,BD0114,24566,7,4G,LTE FDD,FDD2100,6288903
Bathalayaya-BD0012-P_4B,BD0012,26174,7,4G,LTE FDD,FDD2100,6700551
Kiripattiya-KA0619-P_A,KA0619,27204,7,4G,LTE FDD,FDD2100,6964231
Medamahanuwara-KA0065-P_A,KA0065,22843,7,4G,LTE FDD,FDD2100,5847815
Mahiyangana_Town-BD0014-P_1B,BD0014,21207,7,4G,LTE FDD,FDD2100,5428999
Hagala-RA0263-P_A,RA0263,25394,7,4G,LTE FDD,FDD2100,6500871
Kataragama-MO0001-P_1A,MO0001,24517,7,4G,LTE FDD,FDD2100,6276359
Lunugamwehera-HA0024-P_A,HA0024,22251,7,4G,LTE FDD,FDD2100,5696263
Sewanagala-MO0112-P_2A,MO0112,25039,7,4G,LTE FDD,FDD2100,6409991
Kiriibban_Ara-MO0028-P_1A,MO0028,25992,7,4G,LTE FDD,FDD2100,6653959
Suriyawewa_South-HA0154-P_B,HA0154,24080,7,4G,LTE FDD,FDD2100,6164487
Wedihitikanda-MO0003-P_1A,MO0003,21351,7,4G,LTE FDD,FDD2100,5465863
Uva_Kudaoya-MO0015-P_A,MO0015,23789,7,4G,LTE FDD,FDD2100,6089991
Meegahajandura-HA0052-P_A,HA0052,22275,7,4G,LTE FDD,FDD2100,5702407
Jambugahapitiya-KA0232-P_A,KA0232,23339,7,4G,LTE FDD,FDD2100,5974791
Pihilladeniya-KA0625-P_A,KA0625,27210,7,4G,LTE FDD,FDD2100,6965767
Mullegama-KA0113-P_2B,KA0113,26330,7,4G,LTE FDD,FDD2100,6740487
Doragamuwa-KA0085-P_A,KA0085,23345,7,4G,LTE FDD,FDD2100,5976327
Wawinna-KA0139-P_A,KA0139,22916,7,4G,LTE FDD,FDD2100,5866503
Nugawela-KA0066-P_3C,KA0066,26301,7,4G,LTE FDD,FDD2100,6733063
Akurana-KA0001-P_2D,KA0001,20282,7,4G,LTE FDD,FDD2100,5192199
Kumburegama-KA0399-P_A,KA0399,24605,7,4G,LTE FDD,FDD2100,6298887
Ambathenna-KA0083-P_C,KA0083,25166,7,4G,LTE FDD,FDD2100,6442503
Ukwatta-CM0504-P_1C,CM0504,25000,7,4G,LTE FDD,FDD2100,6400007
Puwakpitiya-CM0227-P_2B,CM0227,20882,7,4G,LTE FDD,FDD2100,5345799
Kadugoda-CM0501-P_A,CM0501,23710,7,4G,LTE FDD,FDD2100,6069767
Awissawella_Rd_Lamp-CM5187-P_A,CM5187,26090,7,4G,LTE FDD,FDD2100,6679047
Getahetta_North-RA0298-P_A,RA0298,26835,7,4G,LTE FDD,FDD2100,6869767
Kosgama-CM0051-P_1D,CM0051,20873,7,4G,LTE FDD,FDD2100,5343495
Awissawella_Town-CM0003-P_3B,CM0003,20870,7,4G,LTE FDD,FDD2100,5342727
Maniyamgama-KE0197-P_B,KE0197,23361,7,4G,LTE FDD,FDD2100,5980423
Kiriwandala_Lamp-CM5188-P_B,CM5188,24962,7,4G,LTE FDD,FDD2100,6390279
Elamaldeniya_West-KE0393-P_A,KE0393,26783,7,4G,LTE FDD,FDD2100,6856455
Galapitamada_East-KE0159-P_A,KE0159,23325,7,4G,LTE FDD,FDD2100,5971207
Kotiyakumbura-KE0028-P_1A,KE0028,26402,7,4G,LTE FDD,FDD2100,6758919
Mattamagoda-KE0146-P_1C,KE0146,26903,7,4G,LTE FDD,FDD2100,6887175
Amithirigala-KE0022-P_1C,KE0022,22761,7,4G,LTE FDD,FDD2100,5826823
Arukgammana-KE0014-P_B,KE0014,23750,7,4G,LTE FDD,FDD2100,6080007
Magalkanda-KE0013-P_A,KE0013,23749,7,4G,LTE FDD,FDD2100,6079751
Gampola_Ingurugala_Est-KA0599-P_A,KA0599,26312,7,4G,LTE FDD,FDD2100,6735879
Ambamalla_GS_KEG_27-KE0356-P_A,KE0356,28049,7,4G,LTE FDD,FDD2100,7180551
Ingiriya-KL0022-P_3B,KL0022,20993,7,4G,LTE FDD,FDD2100,5374215
Ingiriya_Town-KL0050-P_3A,KL0050,25443,7,4G,LTE FDD,FDD2100,6513415
Poruwadanda-KL0127-P_1C,KL0127,24725,7,4G,LTE FDD,FDD2100,6329607
Pokunuwita_Junction-KL0071-P_1A,KL0071,21330,7,4G,LTE FDD,FDD2100,5460487
Aramanagolla-KL0260-P_2B,KL0260,24740,7,4G,LTE FDD,FDD2100,6333447
Maputugala-KL0137-P_1B,KL0137,23367,7,4G,LTE FDD,FDD2100,5981959
Aramanagolla-KL0260-P_2A,KL0260,24244,7,4G,LTE FDD,FDD2100,6206471
Kahawala-CM1338-P_1C,CM1338,23259,7,4G,LTE FDD,FDD2100,5954311
Matara_Bus_Stand-MR0085-P_1A,MR0085,21026,7,4G,LTE FDD,FDD2100,5382663
Matara_DBN-MR0096-P_1A,MR0096,25181,7,4G,LTE FDD,FDD2100,6446343
Walgama-MR0113-P_1A,MR0113,25213,7,4G,LTE FDD,FDD2100,6454535
Duwagoda-MR0264-P_A,MR0264,26821,7,4G,LTE FDD,FDD2100,6866183
Thudawa_Lamp-MR5007-P_A,MR5007,24204,7,4G,LTE FDD,FDD2100,6196231
Hathamuna-MR0142-P_1C,MR0142,22384,7,4G,LTE FDD,FDD2100,5730311
Matara_Town-MR0011-P_A,MR0011,21361,7,4G,LTE FDD,FDD2100,5468423
Isadeen_Town-MR0028-P_A,MR0028,22328,7,4G,LTE FDD,FDD2100,5715975
Ulupitiya-RA0267-P_A,RA0267,27240,7,4G,LTE FDD,FDD2100,6973447
Panana-RA0265-P_A,RA0265,25411,7,4G,LTE FDD,FDD2100,6505223
Imbulpe-RA0032-P_1B,RA0032,22805,7,4G,LTE FDD,FDD2100,5838087
Samanalawewa-RA0172-P_A,RA0172,23230,7,4G,LTE FDD,FDD2100,5946887
Godakumbura-RA0245-P_A,RA0245,25409,7,4G,LTE FDD,FDD2100,6504711
Samanalawatta_Lamp-RA5019-P_B,RA5019,25238,7,4G,LTE FDD,FDD2100,6460935
Amupitiya-RA0177-P_C,RA0177,23839,7,4G,LTE FDD,FDD2100,6102791
Balangoda-RA0001-P_1A,RA0001,22391,7,4G,LTE FDD,FDD2100,5732103
