cellid,enodebid,physcellid,time_timestamp,localcellid,eutrancellid1,eutrancellid2,eutrancellid3,avg_dlrsrp_s,avg_dlrsrq_s,avg_longitude,avg_latitude,avg_dlearfcn,avg_dlrsrp_d1,avg_dlrsrq_d1,avg_dlrsrp_d2,avg_dlrsrq_d2,avg_dlrsrp_d3,avg_dlrsrq_d3,avg_dlcqi,avg_ta
1,24604,65,01:34.0,1,5918230,,,-117,-14,80.655108,8.272743,1725,-125,-20,,,,,6,16
1,20680,377,01:01.0,1,5994241,5994240,,-96,-14,80.109819,7.123332,1725,-99,-13.5,-103,-18,,,9,7
1,25629,115,00:22.0,1,6561026,5227274,,-105,-12,80.310812,8.163124,1725,-111,-18.5,-112,-19,,,6,10
2,24045,146,00:38.0,2,6155520,5906432,,-98,-15.5,81.49539,7.970993,1725,-101,-19,-101,-19,,,5,40
0,20195,330,00:27.0,0,6288643,,,-96.9,-12.5,79.891384,7.086415,1725,-102.4,-17.6,,,,,8,4.8
21,20697,341,00:24.0,21,5298432,,,-95.8,-14.3,79.952063,7.171074,1725,-99.4,-15.9,,,,,7.3,6.7
3,24157,57,00:09.0,3,6184214,,,-86,-16,79.848346,7.210407,1725,-92,-18.9,,,,,11,3
3,25629,346,01:21.0,3,6561026,5901826,,-109,-14.5,80.285525,8.182098,1725,-109,-15,-113,-18.5,,,,41
0,20530,27,01:55.0,0,5578756,5178624,,-110,-16.5,79.866641,6.879455,1725,-112,-19,-112,-18,,,5,3
1,24091,392,00:30.0,1,6167296,6564610,7164949,-96,-17.5,80.013481,9.667304,1725,-96,-16.5,-98,-19.5,-98,-20,7,2
3,24157,57,00:38.0,3,6184214,,,-93.5,-15.5,79.848115,7.210022,1725,-98.3,-18,,,,,10,4.4
3,21585,112,00:27.0,3,4294967295,,,-107.7,-16.4,80.140593,7.130173,1725,-110,-18,,,,,4.7,16.8
0,24227,98,00:48.0,0,5143553,,,-87,-10.7,79.858991,6.916089,1725,-94.3,-17.7,,,,,7,1
0,20195,330,01:16.0,0,6288643,,,-99,-11,79.891606,7.086578,1725,-106,-16,,,,,11,5
0,26967,366,00:25.0,0,5493780,6903554,,-107,-16.5,81.523676,7.900462,1725,-105,-17.5,-110,-17.5,,,2,6
0,26967,366,01:59.0,0,5493780,,,-105.5,-12,81.521076,7.90187,1725,-111,-17.5,,,,,,3
0,22689,309,00:06.0,0,6165248,5326849,,-101,-14,80.364628,7.473154,1725,-107,-19.5,-107,-19.5,,,7,10
20,20303,211,01:09.0,20,5197568,5232384,,-107,-15.5,81.730306,7.687867,1725,-111,-19,-112,-20,,,,10
30,20303,327,00:54.0,30,5197569,,,-87.7,-13.1,81.72524,7.686653,1725,-92,-16,,,,,7.6,4.5
2,21456,189,00:47.0,2,6565378,,,-116,-17,81.679688,7.589447,1725,-113,-14.5,,,,,3,59
0,20697,339,00:17.0,0,5298453,5298433,,-77,-14,79.95066,7.172506,1725,-82,-17,-83,-17,,,,5
0,20530,27,01:13.0,0,5578756,,,-118,-15.5,79.866705,6.880363,1725,-120,-18.5,,,,,7,3
0,23520,180,00:11.0,0,5779202,5779222,5748224,-107,-16.5,79.912387,7.144902,1725,-108,-19,-111,-20,-113,-20,9,13
3,21585,112,01:23.0,3,5763072,,,-104,-14.5,80.14584,7.138729,1725,-115,-19.5,,,,,4,17
0,25629,116,01:40.0,0,6561025,,,-108,-16,80.322133,8.168599,1725,-108,-16,,,,,6,17
1,25629,115,00:29.0,1,5227294,,,-106,-12.8,80.317718,8.164905,1725,-113.2,-19,,,,,6,12.5
1,25629,115,01:04.0,1,5227294,5227274,,-109,-15.5,80.318013,8.164662,1725,-110,-16,-112,-18,,,,13
3,25629,346,00:52.0,3,5901826,,,-100,-11,80.312474,8.178134,1725,-108,-15.5,,,,,11,15
91,27252,201,01:53.0,91,5764955,,,-98.5,-11.5,81.807565,7.359863,525,-108,-19.8,,,,,11.5,8.5
30,24045,144,01:45.0,30,6155521,,,-92,-11.9,81.503068,7.941382,1725,-101,-17.5,,,,,8,8
0,20015,150,01:46.0,0,5144577,,,-92,-11,79.85128,6.912916,1725,-101,-20,,,,,7,3
0,20421,48,01:44.0,0,5405461,6898975,,-112,-18,80.400028,8.334555,1725,-110,-15.5,-112,-17.5,,,,24
0,20421,48,01:47.0,0,5405461,,,-98,-15.5,80.397606,8.317338,1725,-98,-16,,,,,,25
0,23550,52,01:50.0,0,6250004,,,-110,-15,80.568332,7.743879,1725,-110,-16.5,,,,,5,26
1,21148,194,01:58.0,1,6236418,,,-104,-12.5,80.345479,7.456106,1725,-112,-20,,,,,7,18
0,20697,339,00:12.0,0,5298453,5298433,,-81.7,-13.3,79.950796,7.172032,1725,-86.3,-17,-90,-18.3,,,11,4.5
3,21585,112,01:34.0,3,4294967295,,,-112,-15.5,80.143459,7.132798,1725,-112.8,-17.1,,,,,6,16
2,26426,399,00:36.0,2,6581506,,,-86.4,-15.5,81.830761,7.405549,1725,-93,-18.1,,,,,10.3,2.8
1,25629,115,00:36.0,1,6561024,,,-113.5,-13.8,80.321558,8.169158,1725,-119.5,-18.5,,,,,6,16
0,20195,330,00:11.0,0,6288643,5282562,6158850,-100,-12.5,79.890887,7.087439,1725,-105,-14,-108,-18.5,-111,-19,9,6
20,20303,211,00:53.0,20,5197568,5232384,,-102.5,-14.3,81.730044,7.689094,1725,-106.5,-18,-108,-18.8,,,,10
21,20697,341,01:47.0,21,5298432,,,-92.2,-14.3,79.951761,7.171926,1725,-94.9,-15.8,,,,,10.3,6.4
2,24546,345,01:59.0,2,5786112,5322250,,-110,-14.5,80.143778,7.345458,1725,-115.3,-19,-116.3,-19,,,3,18
21,21610,199,00:15.0,21,6235660,,,-99.8,-12.5,79.977038,7.034426,1725,-105.3,-17.3,,,,,5,10
12,20649,131,00:38.0,12,5410836,,,-108,-12.5,80.127778,7.27915,1725,-114,-18.3,,,,,7.3,28.7
1,21193,169,00:40.0,1,6152704,5425408,5128193,-75,-12,79.856941,6.89547,1725,-76,-13,-82,-17,-83,-17.5,9,1
1,24091,392,00:25.0,1,6167296,7164949,,-104.5,-17.3,80.01296,9.667458,1725,-105,-16.3,-110,-18.3,,,5.5,1.5
82,27379,83,00:14.0,82,6928210,,,-109,-12.5,80.277,7.824778,525,-114,-16.5,,,,,4,67
3,20646,274,00:11.0,3,5285377,,,-88,-12.5,79.937091,6.989297,1725,-92.4,-16.5,,,,,7.6,2.4
3,20646,274,01:18.0,3,5285377,,,-101.3,-11.5,79.937369,6.989827,1725,-108.7,-18.5,,,,,7,2
10,20303,212,00:02.0,10,5197588,,,-98,-13.8,81.72837,7.685756,1725,-103,-17,,,,,,9
30,20303,327,00:19.0,30,5197569,,,-86.8,-12.9,81.725096,7.68664,1725,-91.7,-16.1,,,,,8.8,4.5
2,22715,153,00:57.0,2,5808908,6308865,,-108,-15,81.189326,8.684986,1725,-111,-17.5,-112,-19,,,6,4
2,23520,182,00:34.0,2,4294967295,6021121,5208084,-97,-13.5,79.90324,7.143364,1725,-97,-14,-101,-17.5,-104,-20,,4
0,23520,180,01:47.0,0,5208074,5305866,,-98,-16,79.903089,7.138779,1725,-97,-16,-103,-20,,,,11
1,24091,392,00:52.0,1,6564610,5542678,5543189,-109,-18.5,80.013514,9.665097,1725,-110,-17.5,-110,-18.5,-111,-18,6,5
0,23520,180,01:25.0,0,5779222,5894422,,-106,-15,79.91508,7.145017,1725,-111,-18,-113,-20,,,,17
11,20424,126,00:20.0,11,5228318,,,-97,-12.5,81.554859,7.903502,1725,-102,-16.5,,,,,5,31
2,27068,77,01:49.0,2,6783488,,,-98.9,-13.8,80.385724,7.472281,1725,-102.1,-17,,,,,8,7.6
0,21846,95,00:07.0,0,5152002,5152022,,-82.5,-15.3,79.850888,6.919292,1725,-84.5,-15.5,-88.5,-19,,,10.5,1
0,21846,95,01:47.0,0,5152000,5152022,5152001,-78,-15.5,79.850465,6.919124,1725,-81,-16,-82,-16,-84,-18.5,,1
32,20104,200,01:32.0,32,5146636,5133056,5144843,-106,-16,79.881441,6.89981,1725,-112,-19,-112,-20,-112,-20,7,3
0,24227,98,00:01.0,0,5121024,5124096,,-96,-13.5,79.859327,6.914718,1725,-104,-20,-104,-19.5,,,,
0,23550,52,01:55.0,0,6028801,,,-108,-11.8,80.561199,7.748254,1725,-117.3,-19,,,,,7,16
0,20195,330,01:01.0,0,6288643,5282562,6158850,-95,-10.5,79.890976,7.087095,1725,-105,-19,-105,-17,-107,-19,7,6
0,22689,309,00:57.0,0,5551362,6674177,,-108,-16.5,80.367843,7.470715,1725,-111,-19,-112,-20,,,4,7
0,20530,27,00:16.0,0,5178624,,,-111,-16,79.866788,6.880662,1725,-114,-19,,,,,6,4
0,20530,27,00:14.0,0,5267458,,,-93,-16.5,79.867938,6.886915,1725,-100,-17,,,,,,
2,20771,346,01:26.0,2,5540895,,,-106,-12,79.985491,9.74812,1725,-114,-20,,,,,8,8
0,20697,339,00:46.0,0,5285890,,,-92.3,-14.7,79.950654,7.175243,1725,-94.4,-15.6,,,,,11,5.5
3,21118,57,00:38.0,3,5787904,,,-110,-15.4,80.819331,8.559668,1725,-113.8,-17.8,,,,,9.5,27.3
2,20424,128,00:00.0,2,5228547,,,-101.1,-11.1,81.558169,7.920998,1725,-106.2,-14.9,,,,,8.4,11.6
3,21585,112,01:50.0,3,6017536,6925825,5286656,-118,-19.5,80.135555,7.138055,1725,-116,-15.5,-118,-18.5,-118,-17,5,21
1,20803,312,01:16.0,1,5549314,5325589,5549313,-97,-20,80.36404,7.488376,1725,-99,-20,-100,-14.5,-100,-20,,1
0,21846,95,00:28.0,0,5152022,,,-89.3,-14.1,79.850237,6.919836,1725,-93.3,-16.3,,,,,11.7,2
0,23882,408,01:26.0,0,5155860,6344706,5155842,-96,-12,81.699764,7.730021,1725,-106,-20,-107,-19.5,-107,-20,12,5
0,20077,416,00:24.0,0,6179841,5185538,,-80,-17,79.86119,6.876357,1725,-80,-11.5,-80,-13.5,,,,4
0,25629,116,00:25.0,0,6561025,,,-95,-12.8,80.315175,8.170655,1725,-99.7,-16,,,,,8,10
0,20195,330,00:54.0,0,5289492,6288643,,-104,-13.5,79.889662,7.087425,1725,-107,-14.5,-107,-15,,,5,7
20,20303,211,00:43.0,20,5197578,,,-92,-17.3,81.724985,7.686675,1725,-91.7,-15.3,,,,,11,4.5
3,21585,112,00:06.0,3,5525790,,,-106.8,-15.3,80.131754,7.126162,1725,-108.3,-16.7,,,,,9,10.3
2,27115,276,01:48.0,2,6902784,5228555,,-108,-18.5,,,1725,-106,-17.5,-107,-18,,,2,79
2,20771,346,01:52.0,2,6029569,,,-104.4,-13.5,79.986851,9.746843,1725,-109.6,-18,,,,,6,13.8
2,20771,346,01:57.0,2,6029569,,,-103.4,-13.1,79.989704,9.746267,1725,-106.3,-15.9,,,,,6.7,13.6
1,21193,169,00:18.0,1,4294967295,5425408,6152704,-73,-12,79.856961,6.896452,1725,-77,-16.5,-77,-17,-78,-13.5,11,1
0,20421,48,01:34.0,0,6898975,5405461,,-113,-17,80.400028,8.334555,1725,-113,-16,-114,-17,,,,25
0,24227,98,00:11.0,0,6202113,,,-86,-11.5,79.859082,6.914759,1725,-94,-17,,,,,11,2
0,24227,98,00:38.0,0,5121024,5128962,6202113,-99,-14,79.860005,6.914797,1725,-102,-17.5,-103,-18,-103,-17.5,,
0,25629,116,01:43.0,0,6561027,5901826,,-117,-15,80.315748,8.176805,1725,-120,-17.5,-120,-18,,,6,10
1,25629,115,00:07.0,1,5227265,,,-117,-17.5,80.318023,8.155648,1725,-120,-18.8,,,,,3.5,31
10,24045,95,00:46.0,10,6127104,,,-108.9,-14.3,81.536143,7.948259,1725,-110.4,-16.9,,,,,6.2,70.3
0,20195,330,00:06.0,0,6288643,,,-89.8,-12,79.890539,7.086203,1725,-94.8,-16.8,,,,,8.2,5
2,21456,189,00:46.0,2,6107925,,,-114,-15,81.693826,7.577868,1725,-112,-14,,,,,6,54
21,20697,341,01:10.0,21,5285890,5298432,,-104.1,-14.8,79.954627,7.171205,1725,-107.1,-16.8,-110.3,-19.4,,,7.5,11.3
1,21193,169,00:41.0,1,5425408,,,-91,-11.9,79.856672,6.896107,1725,-95.3,-16.6,,,,,7.8,0.3
1,24091,392,01:06.0,1,6167296,5309954,,-99,-17,80.013817,9.666958,1725,-100,-15.5,-107,-18.5,,,,
0,24227,98,01:07.0,0,6202113,,,-91.3,-11.2,79.859249,6.914729,1725,-97.7,-17.2,,,,,8,1
0,24227,98,00:59.0,0,5143553,,,-90,-11.5,79.859119,6.916551,1725,-97,-18,,,,,,
1,25629,115,00:15.0,1,6561024,,,-112.2,-13.7,80.322773,8.164683,1725,-115.8,-17,,,,,6,22.5
3,25629,346,01:07.0,3,5227264,,,-108.9,-12.1,80.312021,8.181102,1725,-113,-17.2,,,,,5.8,26
30,24045,144,00:08.0,30,6127104,,,-106.7,-15.1,81.52658,7.947176,1725,-108.7,-16.9,,,,,5.4,39.4
0,20195,330,01:20.0,0,5289492,6158850,5282562,-103,-12.5,79.889051,7.087571,1725,-104,-15,-106,-17,-111,-20,,8
0,22689,309,00:10.0,0,5808386,5551362,5154826,-106,-17.5,80.360329,7.469583,1725,-108,-19.5,-111,-19.5,-112,-20,3,12
21,20697,341,00:41.0,21,5298432,5411604,,-87,-15.5,79.953622,7.171614,1725,-91,-18,-93,-19.5,,,8,9
0,23520,180,00:47.0,0,5779202,5779222,,-110,-17.5,79.911042,7.145646,1725,-112,-15.5,-116,-17,,,,
22,20077,415,01:23.0,22,5139712,,,-79.4,-12.5,79.86094,6.874385,1725,-83.2,-15.6,,,,,7.7,1.5
2,23113,208,01:37.0,2,5916928,5315072,,-105,-16.5,79.97876,9.743191,1725,-106,-15,-109,-18,,,7,14
0,23520,180,01:45.0,0,5779222,5894422,,-108,-16,79.915756,7.144444,1725,-112,-18,-113,-19.5,,,,17
1,24604,65,00:05.0,1,5996034,,,-111.5,-14.3,80.66287,8.285327,1725,-117.5,-19.8,,,,,7.5,32.5
3,21118,57,01:02.0,3,5406208,,,-103.8,-14.7,80.830273,8.552754,1725,-107.3,-16.2,,,,,10,11.7
2,23113,208,00:56.0,2,5315074,,,-108,-14.5,79.96886,9.715119,1725,-117,-20,,,,,8,47
0,23520,180,00:59.0,0,5779222,5894422,,-107,-15.5,79.915926,7.1443,1725,-108,-15.5,-113,-19.5,,,,17
0,20418,222,01:31.0,0,5227028,5227018,,-95,-16,80.597348,8.039876,1725,-92,-13.5,-96,-17,,,,1
2,20424,128,00:56.0,2,6294016,,,-110,-14.6,81.552201,7.918938,1725,-112.6,-18.2,,,,,7.7,18
2,20424,128,01:33.0,2,6294016,6130688,,-102,-13,81.548071,7.917834,1725,-106,-17.5,-107,-18,,,6,25
1,24604,65,01:06.0,1,5996034,6298624,,-111,-17,80.673442,8.27365,1725,-116,-20,-117,-20,,,,
1,23925,386,01:51.0,1,6124802,5912832,,-96,-13,81.335315,7.552623,1725,-100,-17.5,-101,-16.5,,,5,12
2,26495,26,00:22.0,2,5908244,6782720,,-109,-16,80.52251,7.98541,1725,-111,-17,-112,-19.5,,,7,11
2,26495,26,01:03.0,2,5908244,6782720,,-111,-16.5,80.522255,7.985886,1725,-111,-15.8,-113.3,-18.8,,,6,10.5
0,21443,31,01:12.0,0,5226498,5155586,,-109.5,-14.9,81.683197,7.300924,1725,-111,-15.9,-113.8,-18.3,,,4.3,16
1,24586,445,01:37.0,1,6130690,6294018,5766913,-102,-17.5,81.534636,7.921389,1725,-101,-17,-101,-17,-103,-18.5,5,9
1,24829,238,01:26.0,1,7175168,6205440,,-121,-20,81.046792,7.646491,1725,-122,-19.5,-126,-20,,,7,54
2,20424,128,01:07.0,2,6155530,6127104,,-110,-15.5,81.502028,7.928091,1725,-110,-15.5,-116,-17,,,5,90
2,20424,128,01:16.0,2,5228547,,,-106.2,-11.9,81.553784,7.925885,1725,-111.5,-17.2,,,,,9.4,19.4
2,26495,26,01:08.0,2,5908244,6782720,,-108,-15,80.514488,7.994262,1725,-111,-18,-114.5,-19.5,,,6.5,11.5
0,20421,48,00:39.0,0,6898975,5405461,,-112,-16.5,80.402686,8.333549,1725,-113,-17.5,-113,-18,,,,25
0,24227,98,00:30.0,0,6202113,5121024,5124096,-98,-14.5,79.860059,6.914816,1725,-101,-17,-102,-17.5,-105,-20,,
30,24045,144,01:02.0,30,6127106,,,-98.5,-16.3,81.50629,7.94363,1725,-106,-20,,,,,5.5,10.5
131,20402,278,01:11.0,,5196932,,,-101.5,-13.2,81.828217,7.424096,41090,-104.1,-14.4,,,,,8.8,8.7
1,21148,194,01:53.0,1,6236418,5413890,,-103,-14,80.345479,7.456106,1725,-109,-20,-113,-20,,,7,19
30,20303,327,01:20.0,30,5197569,,,-89,-12.7,81.725535,7.686307,1725,-93.8,-16.3,,,,,8.4,4.9
1,24401,389,00:41.0,1,6198274,,,-89,-13.5,79.788972,7.577281,1725,-87,-12,,,,,12,10
12,20649,131,00:31.0,12,6576128,,,-101.5,-14.5,80.132475,7.276859,1725,-103.7,-17.3,,,,,5,32.3
0,23520,180,01:07.0,0,5769472,,,-103,-16,79.912093,7.153129,1725,-109,-20,,,,,7,15
0,23882,408,01:56.0,0,5820426,5155860,6344706,-102,-12.5,81.700409,7.729305,1725,-106,-17,-111,-20,-111,-20,10,5
2,24045,146,01:15.0,2,5906432,5903872,6155520,-107,-20,81.493132,7.973596,1725,-107,-20,-112,-20,-112,-20,3,39
0,20559,114,01:42.0,0,5263136,,,-111.7,-12.7,79.87396,6.976951,1725,-116,-16.7,,,,,8,1.5
0,22689,309,00:40.0,0,5326849,,,-106.3,-13.6,80.362761,7.470489,1725,-108.8,-14.8,,,,,6,11
2,21456,189,01:53.0,2,6107925,5904898,6109698,-121,-18.5,81.712531,7.608835,1725,-119,-16.5,-121,-18.5,-121,-18.5,4,81
12,20649,131,00:28.0,12,5410836,,,-105,-9,80.129224,7.28296,1725,-111,-15.5,,,,,8,29
12,20254,386,00:13.0,12,6925570,,,-96,-11,79.891814,6.989503,1725,-104,-20,,,,,,
132,24235,282,01:36.0,,5563012,5218946,,-106,-10.5,,,41090,-113.5,-17.8,-116,-17.3,,,6,18
0,23882,408,01:20.0,0,5155860,6344706,5820426,-98,-12,81.699764,7.730021,1725,-108,-20,-108,-20,-109,-20,12,5
3,21585,112,01:02.0,3,4294967295,,,-110.8,-17.5,80.140741,7.129619,1725,-109.3,-15.9,,,,,6,16.7
3,21585,112,00:57.0,3,5525770,5291786,,-110,-14,80.12646,7.1312,1725,-110,-16,-111,-17.5,,,9,17
0,25629,116,01:27.0,0,5794049,6561025,,-106,-14.5,80.323278,8.184574,1725,-109,-17.5,-110,-18.5,,,,32
1,25629,115,00:26.0,1,6561024,,,-122,-18,80.325826,8.172514,1725,-121,-17,,,,,5,22
10,24045,95,00:53.0,10,6155550,,,-91.5,-13.3,81.50334,7.944221,1725,-95.5,-15.8,,,,,7.5,7
131,20402,278,01:26.0,,5196932,,,-95.7,-12.2,81.827875,7.424734,41090,-101,-17.1,,,,,8.3,9.5
0,26967,366,00:31.0,0,5493780,5493762,5228290,-102,-14.5,81.523474,7.900526,1725,-104,-16.5,-107,-18,-107,-19,3,5
0,22689,309,01:39.0,0,5551362,,,-102,-12.5,80.367247,7.471262,1725,-108.5,-19.8,,,,,7,7
2,21456,189,01:16.0,2,6107925,5231618,,-117,-14.5,81.695916,7.580274,1725,-116,-15,-117,-15.5,,,5,54
22,21115,127,01:05.0,22,5405452,,,-97.7,-13.7,80.410182,8.333604,1725,-103.7,-18.7,,,,,9,2
1,23879,206,01:12.0,1,6113024,6113044,5782273,-87,-16.5,81.182616,8.503718,1725,-90,-17,-91,-15.5,-92,-19.5,7,0
22,21115,127,01:48.0,22,4294967295,5197067,4294967295,-99,-11.5,80.408908,8.334762,1725,-110,-20,-114,-20,-116,-20,4,3
10,23079,269,00:57.0,10,5623552,,,-112,-13,80.526289,7.955298,1725,-114.5,-17.5,,,,,6,47
3,21118,57,00:46.0,3,5406208,,,-102.9,-13.9,80.830757,8.555448,1725,-105.4,-15.1,,,,,8.5,6
0,21138,132,01:58.0,0,5411351,5411348,,-87.2,-13.8,79.922216,7.028999,1725,-90.2,-16.6,-93.2,-18.8,,,,3.5
2,20424,128,00:35.0,2,5228547,,,-100.4,-11.7,81.558676,7.920619,1725,-105.8,-15.7,,,,,7.5,11.2
0,24227,98,01:28.0,0,6202113,5128961,,-96,-12,79.859991,6.914838,1725,-97,-14,-101,-16,,,,
0,24227,98,01:12.0,0,6202113,5128962,,-97,-12,79.860311,6.91491,1725,-101,-16,-101,-15.5,,,,
2,24227,96,01:21.0,2,5124097,,,-82,-10.5,79.85855,6.914225,1725,-83,-12,,,,,6,1
0,20195,330,01:10.0,0,6288643,5289492,5282562,-101,-11.5,79.890721,7.087479,1725,-106,-12.5,-109,-18.5,-110,-19.5,7,7
20,20303,211,00:32.0,20,5232384,5197568,,-108,-18,81.729976,7.687497,1725,-108,-17.5,-111,-20,,,,10
20,20303,211,01:03.0,20,5232384,5197568,5232416,-109,-16,81.730302,7.688628,1725,-111,-17,-113,-20,-113,-20,,10
3,21585,112,01:42.0,3,4294967295,6017536,4294967295,-113,-16,80.141457,7.128292,1725,-115.3,-17.3,-116,-18,-117.3,-19,6,18.5
2,20771,346,01:35.0,2,4294967295,6029569,,-108,-17,79.989463,9.747096,1725,-108,-16,-110,-18.3,,,5.5,12.5
2,20313,47,01:55.0,2,5273110,5136140,5273090,-93,-15.5,79.863345,6.857237,1725,-96,-19,-97,-19.5,-97,-19.5,,2
3,21585,112,01:37.0,3,4294967295,4294967295,,-112.8,-17.3,80.139285,7.128388,1725,-108.5,-16.1,-111.5,-17.5,,,7,21
81,27252,413,01:58.0,81,6976602,6256722,,-101,-13,81.810377,7.366695,525,-106,-18.5,-107,-19.5,,,4,10
30,24045,144,00:44.0,30,6155521,,,-95,-12.6,81.501735,7.942732,1725,-102.8,-18.5,,,,,8.7,10
0,20195,330,00:35.0,0,6288643,5282562,,-103,-12.6,79.891474,7.086146,1725,-104.3,-14.3,-106.5,-17.1,,,6.5,5.7
30,20303,327,00:26.0,30,5197569,,,-91.7,-13.1,81.725667,7.68646,1725,-94.9,-15.9,,,,,9.3,4.7
2,21456,189,00:40.0,2,5766145,6565378,,-109,-20,81.734107,7.5889,1725,-104,-16,-105,-17,,,,40
1,24091,392,01:51.0,1,6167296,5309955,,-98,-16.5,80.014097,9.667017,1725,-101,-18,-103,-19.5,,,8,2
3,21585,112,00:55.0,3,4294967295,4294967295,5525790,-116.7,-19,80.121675,7.131829,1725,-112.7,-17,-114.3,-18,-116.7,-18.7,6,23.5
0,24227,98,00:53.0,0,5143553,,,-91.7,-12.3,79.859156,6.91675,1725,-92.3,-13.3,,,,,10,3
1,25629,115,00:59.0,1,5227294,5227274,,-108,-15,80.318013,8.164662,1725,-111,-17,-112,-18.5,,,,12
30,24045,144,01:31.0,30,6127104,,,-111,-14.7,81.519359,7.944589,1725,-114.2,-17.7,,,,,5.6,36
0,20195,330,01:25.0,0,6288643,5289492,5282562,-106,-16,79.890408,7.087518,1725,-107,-15,-108,-18,-110,-19.5,6,7
1,21148,194,01:59.0,1,6236418,6675712,,-119,-16,80.343088,7.446493,1725,-120,-18.5,-121,-19.5,,,6,22
30,20303,327,00:11.0,30,5197569,,,-87.5,-12.7,81.725586,7.686701,1725,-92.7,-15.7,,,,,8.1,5.2
12,20649,131,00:31.0,12,5286176,6479872,,-100,-15,80.138917,7.280152,1725,-101,-15,-102,-16.5,,,4,21
12,20419,290,01:51.0,12,5227267,,,-95.9,-12.8,80.297012,8.154951,1725,-101.9,-16.7,,,,,9,7.8
0,22689,309,00:25.0,0,5413920,,,-87.7,-12,80.363104,7.470385,1725,-92.3,-16.2,,,,,13,8.5
21,21115,400,00:06.0,21,5227776,6177792,,-103,-14,80.396429,8.335944,1725,-106,-16,-110,-18.5,,,7,24
22,21115,127,00:11.0,22,5405472,,,-93.9,-13.4,80.409232,8.334587,1725,-98.6,-17.8,,,,,9.3,4
3,21118,57,00:44.0,3,5787904,,,-103.3,-14,80.823515,8.553345,1725,-106.3,-17.2,,,,,7.5,25.5
80,26618,6,00:30.0,80,5194322,,,-103,-12,80.023793,9.746051,525,-111,-19.5,,,,,9,9
2,20424,128,00:37.0,2,6155550,6127104,,-116,-14.5,81.541929,7.920644,1725,-118,-17.5,-120,-19,,,5,32
2,20424,128,00:42.0,2,6130688,,,-115,-15,81.544391,7.92299,1725,-119,-19,,,,,5.5,36
11,20424,126,01:16.0,11,5228299,,,-113,-14.5,81.545088,7.890086,1725,-124,-20,,,,,6,176
1,24829,238,00:36.0,1,6486274,,,-114.2,-14.8,81.023102,7.633978,1725,-118.3,-19.1,,,,,8.5,24
3,21585,112,00:14.0,3,5525790,6017536,5291786,-103,-12.5,80.130276,7.133392,1725,-107,-15.5,-109,-17.5,-110,-18,,
0,21685,372,00:14.0,0,5552130,5154847,5552159,-89,-16,80.382385,7.492256,1725,-93,-15.5,-93,-19,-94,-17,6,23
3,24157,57,00:15.0,3,5195020,5195030,,-96,-14,79.849086,7.211214,1725,-100,-18,-102,-19.5,,,,4
1,25629,115,01:01.0,1,6561024,5901826,,-118,-16.5,80.32494,8.17366,1725,-117,-15.5,-120,-18.5,,,5,22
3,25629,346,00:00.0,3,5227264,,,-107.5,-11.6,80.313403,8.182214,1725,-113.2,-17.6,,,,,7.5,39.6
0,20195,330,01:20.0,0,6288643,5289492,5282562,-103,-14,79.890408,7.087518,1725,-107,-15,-108,-19,-110,-20,6,7
30,20303,327,00:41.0,30,5197569,,,-89.4,-13.2,81.725294,7.686541,1725,-92.9,-15.2,,,,,8.9,4.7
0,22689,309,00:29.0,0,5550337,5326849,,-113,-17.5,80.36461,7.47587,1725,-115,-17.5,-117,-20,,,,14
2,21456,189,00:28.0,2,6565378,5904897,,-105,-13.5,81.683675,7.592308,1725,-108,-17,-112,-19,,,6,52
2,23520,182,01:33.0,2,5208084,5305886,,-107.3,-14,79.90077,7.145149,1725,-108.7,-13.3,-113.7,-18.5,,,8,7.5
12,20649,131,01:26.0,12,6659843,,,-104,-14,80.149568,7.278802,1725,-106,-11,,,,,,20
0,20697,339,00:41.0,0,5285890,,,-90.6,-14.2,79.950516,7.175412,1725,-92.3,-14.7,,,,,10,6.2
0,20731,375,01:42.0,0,6145793,7170306,5303809,-108,-15.5,79.841673,7.219912,1725,-112,-20,-114,-20,-115,-20,7,6
1,24091,392,00:51.0,1,6167296,5309954,,-100,-18,80.013663,9.667019,1725,-99,-16,-106,-18.5,,,9,2
0,24227,98,00:16.0,0,5143553,,,-90,-11.8,79.859178,6.916788,1725,-94,-14,,,,,,
81,27252,413,01:52.0,81,5764975,5764946,6976602,-96,-13.5,81.810603,7.366657,525,-98,-16,-100,-18,-102,-19.5,5,10
30,24045,144,01:56.0,30,6155530,,,-105.5,-13.3,81.503442,7.946658,1725,-112.5,-19.3,,,,,6,11
0,20195,330,01:15.0,0,6288643,5282562,,-103,-13,79.890721,7.087479,1725,-107,-13,-108,-19,,,5,7
10,24045,95,00:24.0,10,6127106,,,-109,-13,81.507336,7.9418,1725,-118,-20,,,,,7,15
0,21657,93,01:46.0,0,5544193,,,-106.8,-15,80.05108,9.658361,1725,-111,-17.9,,,,,13,8
30,20303,327,00:48.0,30,5197569,,,-90,-13.6,81.724808,7.686596,1725,-94.1,-16.6,,,,,8.5,4.4
10,20303,212,00:43.0,10,5197588,,,-98.5,-12.7,81.727708,7.686492,1725,-103.5,-17.1,,,,,9,6.4
21,20697,341,00:59.0,21,5298432,5285890,,-102.2,-13.3,79.955178,7.171175,1725,-107,-17.7,-108.6,-18.2,,,,
